Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Monaco,MCO,..,..,..,150.180511474609,..,..,..,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Mongolia,MNG,..,86.7894287109375,99.2064743041992,96.7439193725586,93.2745208740234,97.2026443481445,96.7022552490234,97.0319900512695,90.7440338134766,95.7875595092773,95.2509307861328,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Montenegro,MNE,..,..,99.9322204589844,97.4612274169922,97.7640609741211,100.53662109375,98.6865615844727,101.628753662109,99.2118988037109,110.560340881348,106.734153747559,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Morocco,MAR,49.576961517334,58.6998596191406,95.7169036865234,94.2610397338867,91.4058609008789,91.3554306030273,94.3192291259766,96.9155807495117,100.300598144531,101.028228759766,104.691070556641,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Mozambique,MOZ,30.2826499938965,16.5642509460449,51.8305511474609,..,49.803840637207,55.0001602172852,58.0135307312012,61.5411491394043,..,73.4155120849609,57.5668144226074,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Myanmar,MMR,..,79.3667526245117,..,..,..,103.588432312012,..,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Namibia,NAM,..,95.3438873291016,..,..,..,100.320167541504,..,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Nauru,NRU,..,..,..,120.42552947998,..,..,102.214019775391,92.9577484130859,..,..,111.384620666504,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Nepal,NPL,..,64.0951614379883,110.817993164062,117.185157775879,120.801727294922,..,118.210510253906,..,100.75732421875,100.819229125977,115.035255432129,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,New Caledonia,NCL,97.3597412109375,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Nicaragua,NIC,37.8331298828125,64.5352935791016,..,..,..,..,..,..,..,80.6800308227539,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Niger,NER,15.8216695785522,17.9084396362305,70.8624572753906,74.753303527832,65.7938690185547,..,65.3655014038086,53.8511238098145,60.9836807250977,52.9879188537598,47.896728515625,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Nigeria,NGA,..,83.9067611694336,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,North Macedonia,MKD,..,101.404907226562,95.6270065307617,..,94.154182434082,94.1602630615234,91.1494674682617,90.4080200195312,91.6309280395508,93.4133682250977,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Norway,NOR,99.6618576049805,99.0940017700195,99.557991027832,99.2072830200195,99.4991607666016,99.4756774902344,99.3380279541016,99.18359375,99.2044982910156,99.2787628173828,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Oman,OMN,66.6316833496094,83.3831024169922,99.0098571777344,101.086502075195,106.85188293457,97.8448104858398,99.2476196289062,92.145881652832,88.5068664550781,86.590461730957,94.466438293457,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Pakistan,PAK,..,..,..,57.8369369506836,..,62.0856018066406,63.4986953735352,..,68.2332153320312,68.0974197387695,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Palau,PLW,..,98.5507202148438,..,..,..,..,..,..,98.4189682006836,88.1422958374023,91.1999969482422,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Panama,PAN,..,91.3267822265625,..,..,89.8650131225586,92.7628326416016,86.4623336791992,87.0138626098633,94.7757720947266,92.7683715820312,92.7561187744141,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Papua New Guinea,PNG,51.1985893249512,51.9263610839844,..,73.6570205688477,..,..,..,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Paraguay,PRY,70.4674301147461,94.0069198608398,95.6557922363281,95.5360717773438,..,..,..,82.9859771728516,..,86.167106628418,90.2502899169922,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Peru,PER,..,96.9767684936523,101.71533203125,102.232048034668,92.0803604125977,89.45751953125,91.0660781860352,..,102.253257751465,102.578369140625,104.106643676758,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Philippines,PHL,89.2335815429688,..,..,..,104.436454772949,110.882186889648,101.023818969727,98.1126251220703,91.1019821166992,87.9826889038086,80.7059707641602,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Poland,POL,96.9656524658203,98.4054336547852,99.4639892578125,100.437339782715,105.238327026367,94.1822814941406,94.6803894042969,..,..,98.2533493041992,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Portugal,PRT,..,..,..,..,..,99.7984313964844,101.299987792969,102.536422729492,104.018020629883,103.52059173584,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Puerto Rico (US),PRI,..,..,90.6042022705078,..,..,85.7712020874023,..,..,..,..,69.1488037109375,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Qatar,QAT,75.0262832641602,..,94.3687133789062,95.5435180664062,99.1126022338867,99.824333190918,100.507362365723,103.134178161621,91.1789627075195,94.6478424072266,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Romania,ROU,95.7520523071289,93.9814376831055,92.9707489013672,89.260612487793,..,87.9936218261719,87.5534973144531,86.7099685668945,88.9321899414062,82.8644332885742,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Russian Federation,RUS,..,95.4882583618164,97.3412780761719,94.9354095458984,..,99.5994873046875,100.024337768555,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Rwanda,RWA,44.4812316894531,21.1688098907471,63.1980590820312,67.745002746582,76.0721817016602,84.2233428955078,95.9773025512695,..,95.4018173217773,..,59.3042411804199,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Samoa,WSM,..,93.7347793579102,103.414329528809,106.173355102539,103.978561401367,102.861846923828,104.079582214355,101.838447570801,100.452659606934,103.640686035156,101.342399597168,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,San Marino,SMR,96.5779495239258,82.6087036132812,..,..,..,95.1428604125977,93.931396484375,96.2427673339844,94.0379409790039,93.4285736083984,96.1165008544922,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Sao Tome and Principe,STP,77.9194412231445,..,88.8216934204102,79.1776733398438,84.653190612793,85.1124114990234,87.9679641723633,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Saudi Arabia,SAU,..,..,..,..,100.329742431641,101.868621826172,98.5084915161133,96.2086486816406,96.4636306762695,120.119132995605,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Senegal,SEN,40.9166603088379,38.9300384521484,59.0049781799316,..,..,..,61.5962104797363,61.4603805541992,63.5550918579102,57.2280006408691,61.2763481140137,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Serbia,SRB,..,..,101.916572570801,100.082527160645,100.613647460938,98.266227722168,98.3631286621094,98.6887817382812,98.6582412719727,97.99755859375,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Seychelles,SYC,..,112.910133361816,123.267753601074,128.523773193359,140.545806884766,128.931365966797,150.456848144531,127.827499389648,156.167175292969,99.8705520629883,94.0462417602539,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Sierra Leone,SLE,..,..,59.0543556213379,68.672119140625,69.0544815063477,80.0164184570312,81.6615905761719,85.2825927734375,95.4376373291016,99.4386901855469,96.7547302246094,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Singapore,SGP,..,..,..,99.7892684936523,99.2582397460938,99.9218292236328,98.0779495239258,101.401397705078,100.557983398438,99.6337432861328,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Slovak Republic,SVK,..,98.8398284912109,93.8534393310547,93.7168502807617,94.3130111694336,92.1258010864258,91.5193023681641,96.8190612792969,92.1480178833008,95.2156982421875,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Slovenia,SVN,..,98.8369598388672,98.2454223632812,96.5641937255859,97.4674072265625,97.7957229614258,97.251953125,96.7955780029297,97.1798477172852,97.2507629394531,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Solomon Islands,SLB,60.6951904296875,..,87.4035110473633,87.4194412231445,87.0158081054688,84.8603057861328,84.014030456543,81.8153915405273,..,..,71.5705642700195,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,South Africa,ZAF,..,73.198860168457,96.1466064453125,94.9845962524414,..,96.3931732177734,96.6361312866211,95.4806594848633,97.0137481689453,91.5397796630859,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,South Sudan,SSD,..,..,20.5547866821289,..,..,..,..,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Spain,ESP,104.35523223877,..,96.1013488769531,94.7013168334961,96.6760177612305,95.6724014282227,96.6371078491211,96.0053405761719,99.1650314331055,98.4915237426758,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Sri Lanka,LKA,93.7467575073242,..,95.0213775634766,96.0217666625977,97.0510177612305,..,95.8618850708008,96.5811538696289,98.5569839477539,96.1759262084961,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,St. Kitts and Nevis,KNA,..,101.161560058594,118.141586303711,110.648147583008,..,..,..,..,130.581039428711,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,St. Lucia,LCA,108.236251831055,..,..,93.6021728515625,89.6482772827148,91.5059509277344,92.8542098999023,89.7602615356445,..,103.218170166016,89.645393371582,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,St. Vincent and the Grenadines,VCT,..,..,109.405342102051,112.854438781738,105.46272277832,118.340896606445,113.29923248291,119.080177307129,115.718650817871,..,106.982543945312,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Sudan,SDN,..,..,63.0447692871094,64.1716232299805,66.0720977783203,66.5688934326172,..,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Suriname,SUR,..,..,83.6139831542969,81.3655090332031,79.2708206176758,79.5246276855469,83.6453323364258,87.8651504516602,76.8655319213867,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Sweden,SWE,99.1399078369141,101.016342163086,99.3150405883789,99.6898574829102,100.069061279297,99.8755111694336,98.9591598510742,99.6735229492188,99.819221496582,99.8903274536133,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Switzerland,CHE,51.212158203125,96.8936080932617,96.6313629150391,94.9024276733398,95.3591537475586,94.4237213134766,93.5932235717773,94.2758178710938,95.4812088012695,95.063606262207,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Syrian Arab Republic,SYR,90.1038208007812,91.3648071289062,..,..,..,..,..,55.6847496032715,55.7524909973145,58.2687187194824,61.8590202331543,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Tajikistan,TJK,..,92.5488662719727,92.2054214477539,89.6321411132812,90.251106262207,..,..,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Tanzania,TZA,..,50.2531089782715,64.6557388305664,60.7533683776855,66.670280456543,66.6259689331055,63.5915222167969,67.1020278930664,72.5664291381836,..,86.2270889282227,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Thailand,THA,..,85.6936569213867,..,..,98.3369598388672,99.1310119628906,101.062812805176,102.732437133789,103.515068054199,102.401908874512,103.044509887695,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Timor-Leste,TLS,..,..,101.389541625977,97.6331024169922,97.0025329589844,100.597129821777,102.624504089355,100.890953063965,100.903495788574,84.9601745605469,91.4789428710938,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Togo,TGO,35.5189590454102,66.5675735473633,..,93.8200225830078,92.5531997680664,90.1372222900391,86.7020111083984,87.4940490722656,88.9121932983398,89.1407928466797,90.6991577148438,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Tonga,TON,118.838859558105,..,..,..,..,..,..,101.14722442627,99.0643692016602,101.46573638916,94.9407958984375,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Trinidad and Tobago,TTO,..,91.4473419189453,..,..,..,..,..,..,..,..,84.8512878417969,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Tunisia,TUN,76.0705184936523,85.7344818115234,97.2605209350586,91.1808471679688,86.9319686889648,..,..,97.7275619506836,97.1743621826172,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Turkiye,TUR,93.0440368652344,..,98.8300704956055,134.545608520508,92.5956573486328,91.0360870361328,96.6259918212891,100.577331542969,103.435623168945,101.500511169434,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Turkmenistan,TKM,..,..,..,..,..,..,..,..,110.145057678223,107.961219787598,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Turks and Caicos Islands,TCA,..,98.0519485473633,71.4902801513672,..,..,152.806655883789,..,..,112.595420837402,110.73558807373,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Tuvalu,TUV,83.4394912719727,..,107.804878234863,101.477828979492,..,94.2307662963867,89.7674407958984,101.339286804199,98.6956481933594,96.9827575683594,92.1161804199219,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Uganda,UGA,..,..,53.3201179504395,54.7785606384277,52.9703216552734,..,..,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Ukraine,UKR,102.324371337891,95.3107223510742,88.5759582519531,86.1604537963867,87.5341720581055,83.9088592529297,89.0533981323242,89.7577972412109,89.2898788452148,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,United Arab Emirates,ARE,84.1204986572266,94.9609298706055,79.8213500976562,..,..,..,84.0476379394531,81.5337524414062,..,..,99.1737899780273,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,United Kingdom,GBR,..,..,98.8590393066406,98.5017929077148,98.4309921264648,98.4754791259766,100.144721984863,99.5260925292969,99.4473419189453,100.087432861328,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,United States,USA,..,..,..,..,98.8321990966797,100.092697143555,100.489051818848,100.923667907715,101.091278076172,95.743522644043,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Uruguay,URY,95.7463836669922,97.1801528930664,100.721862792969,102.392837524414,97.1667633056641,101.573883056641,..,100.927543640137,100.503540039062,100.222953796387,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Uzbekistan,UZB,..,99.0455703735352,93.8038864135742,97.4060821533203,98.2880020141602,97.0923080444336,96.6936569213867,98.7280120849609,98.480354309082,98.236946105957,96.0921936035156,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Vanuatu,VUT,..,83.8665618896484,..,..,..,..,95.0884094238281,96.65283203125,99.2462997436523,106.038436889648,106.601615905762,..
